category,content,link,ref-link
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,เนื้อหานี้ไม่อยู่ในขอบเขตการตรวจสอบ ,https://cofact.org/article/2q5rilarp0qcv,[]
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,เนื้อหานี้ไม่อยู่ในขอบเขตการตรวจสอบ ,https://cofact.org/article/24epi1ztz9ks4,[]
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,กินผงชูรสมากทำให้ผมร่วงจริงหรือไม่?,https://cofact.org/article/b17bdn09mahx,['https://www.rama.mahidol.ac.th/atrama/issue004/believe-it-or-not']
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,ข้อความนี้ไม่ใช่ข่าวลวง,https://cofact.org/article/b17bdn09mahx,['https://www.rama.mahidol.ac.th/atrama/issue004/believe-it-or-not']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,สําหรับเรื่องผมร่วงยังไม่พบว่ามีรายงานในวารสารทางการแพทย์ หรือแม้แต่ข้อมูลจากองค์การอาหารและยาสหรัฐอเมริกา ตัวอย่างที่เจอได้บ่อยๆ คือคนที่ผม,https://cofact.org/article/b17bdn09mahx,['https://www.rama.mahidol.ac.th/atrama/issue004/believe-it-or-not']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ผลการศึกษาความเป็นพิษต่อระบบสืบพันธุ์และพัฒนาการของร่างกายของไฟเซอร์เบื้องต้นจะออกมาในช่วงปลายปีนี้ เมื่อการศึกษานี้เสร็จสมบูรณ์ ทางบริษัทอา,https://cofact.org/article/2le83r5l1vxn4,['https://www.bbc.com/thai/international-55418486']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,น้ำมันมะพร้าวมีสรรพคุณที่เป็นประโยชน์มากกว่า สามารถกินได้ทั้งผู้หญิงและผู้ชาย ซึ่งช่วยในเรื่องการระบายท้อง การดีท็อกซ์ลำไส้ โดยให้กินในปริมา,https://cofact.org/article/3068br7vyyjzr,['https://www.thairath.co.th/scoop/theissue/2030233']
บรรณาธิการไม่สามารถตรวจสอบเนื้อหานี้ได้ หรือ เนื้อหานี้ไม่ได้อยู่ในขอบเขตการตรวจสอบของ Cofact,เนื้อหานี้อยู่ในระหว่างการตรวจสอบ,https://cofact.org/article/39527nojfw553,[]
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,เปิดขั้นตอนการลงทะเบียน”เราชนะ”ผ่านแบงก์สำหรับกลุ่มที่ไม่มีสมาร์ทโฟน โดยเริ่มลงทะเบียนได้ตั้งแต่ 15-25 ก.พ.นี้ ผู้ผ่านสิทธิจะสามารถใช้จ่ายผ่,https://cofact.org/article/312je28yclldp,['https://www.bangkokbiznews.com/news/detail/921890']
ข้อความหรือข้อความนี้เป็นจริงเกือบทั้งหมด,เมื่อวันที่ 12 ก.พ. อาจารย์เจษฎ์ หรือ ดร.เจษฎา เด่นดวงบริพันธ์ อาจารย์คณะวิทยาศาสตร์ จุฬาฯ โพสต์ข้อความแสดงความเห็น กรณี เมื่อวันที่ 11 กุมภ,https://cofact.org/article/2ljpykbdi5om3,['https://www.matichon.co.th/bullet-news-today/news_2574778']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ตามที่มีการโพสต์ข้อมูลลงในโซเชียลมีเดีย เกี่ยวกับประเด็นเรื่อง น้ำท่วมบ้านพรุ จ.สงขลา เปลี่ยนเป็นสีแดง ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตร,https://cofact.org/article/24bo2nv19n1jz,['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%97%E0%B9%88%E0%B8%A7%E0%B8%A1%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%A3%E0%B8%B8-%E0%B8%88-%E0%B8%AA%E0%B8%87%E0%B8%82%E0%B8%A5%E0%B8%B2-%E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B9%81%E0%B8%94%E0%B8%87/']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,ตามที่มีข่าวปรากฏในสื่อต่างๆ เกี่ยวกับประเด็นเรื่อง ผลิตภัณฑ์ Everlift คืนความอ่อนเยาว์กลับไปได้ 20- 30 ปี ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินก,https://cofact.org/article/185i5ez23p19r,['https://www.antifakenewscenter.com/%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C-%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C-everlift-%E0%B8%84%E0%B8%B7%E0%B8%99%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B9%8C%E0%B8%81%E0%B8%A5%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%9B%E0%B9%84%E0%B8%94%E0%B9%89-20-30-%E0%B8%9B%E0%B8%B5/']
